title:Nothing, start timestamp:1583521669.067155, stop timestamp:1583521730.018802, headset type:INSIGHT, headset serial:A1D2068CFA, headset firmware:930, subject name:Corey, channels:31, sampling rate:eeg_128;mot_64, samples:7819      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1583521669.628336,6.000000,0.000000,4270.256348,4246.153809,4072.820557,4150.769043,4118.461426,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.437507,-0.031250,-76.563667,-76.563667,38.281834
1583521669.636232,7.000000,0.000000,4269.230957,4254.358887,4082.564209,4151.282227,4109.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.643929,8.000000,0.000000,4267.179688,4248.205078,4080.000000,4146.666504,4096.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.651825,9.000000,0.000000,4265.128418,4248.205078,4073.333252,4143.589844,4097.948730,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.659523,10.000000,0.000000,4263.077148,4248.205078,4065.641113,4135.897461,4096.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.437507,-0.031250,-76.563667,-76.563667,38.281834
1583521669.667419,11.000000,0.000000,4268.205078,4242.051270,4058.461426,4132.820313,4086.666748,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.675116,12.000000,0.000000,4265.128418,4235.897461,4052.820557,4134.358887,4076.923096,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.875013,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.683012,13.000000,0.000000,4255.384766,4240.000000,4057.948730,4134.871582,4082.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.690710,14.000000,0.000000,4254.871582,4250.256348,4058.461426,4125.641113,4091.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,7.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.468757,-0.062501,-76.563667,-76.563667,38.281834
1583521669.698607,15.000000,0.000000,4253.846191,4250.256348,4056.923096,4124.102539,4084.102539,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.706505,16.000000,0.000000,4251.282227,4246.153809,4054.871826,4127.692383,4081.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,8.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.875013,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.714402,17.000000,0.000000,4250.769043,4246.153809,4051.281982,4126.666504,4092.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.722200,18.000000,0.000000,4258.461426,4254.358887,4052.307617,4123.077148,4107.179688,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,9.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.875013,-0.437507,-0.062501,-76.563667,-76.563667,38.281834
1583521669.730098,19.000000,0.000000,4253.333496,4252.307617,4058.461426,4128.717773,4108.205078,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.737995,20.000000,0.000000,4249.743652,4252.307617,4065.641113,4142.051270,4112.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,10.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.875013,-0.437507,-0.031250,-76.563667,-76.563667,38.281834
1583521669.745692,21.000000,0.000000,4250.769043,4256.410156,4066.153809,4138.461426,4112.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.753389,22.000000,0.000000,4250.769043,4262.563965,4056.923096,4115.384766,4112.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,11.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.437507,-0.062501,-76.563667,-76.563667,38.281834
1583521669.761085,23.000000,0.000000,4236.922852,4250.256348,4042.564209,4103.589844,4102.051270,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.768782,24.000000,0.000000,4236.410156,4244.102539,4041.025635,4114.358887,4094.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,12.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.776679,25.000000,0.000000,4250.256348,4256.410156,4042.564209,4116.922852,4094.871826,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.784376,26.000000,0.000000,4254.871582,4264.615234,4036.923096,4109.743652,4104.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,13.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.875013,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.792273,27.000000,0.000000,4237.436035,4252.307617,4030.256348,4102.563965,4104.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.799970,28.000000,0.000000,4234.871582,4240.000000,4037.435791,4101.538574,4101.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,14.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.437507,-0.031250,-76.563667,-76.563667,38.281834
1583521669.807867,29.000000,0.000000,4241.538574,4244.102539,4042.051270,4101.025879,4100.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.815564,30.000000,0.000000,4240.512695,4248.205078,4045.641113,4106.153809,4100.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,15.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.437507,-0.031250,-76.563667,-76.563667,38.281834
1583521669.823461,31.000000,0.000000,4242.051270,4252.307617,4049.230713,4101.538574,4104.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.831159,32.000000,0.000000,4243.589844,4250.256348,4050.256348,4102.563965,4108.717773,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,16.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.839056,33.000000,0.000000,4240.512695,4252.307617,4050.256348,4108.205078,4109.743652,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1583521669.846953,34.000000,0.000000,4224.615234,4252.307617,4055.897461,4108.717773,4099.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,17.000000,0.000000,0.699295,0.187500,0.671875,0.156250,0.906264,-0.468757,-0.031250,-76.563667,-76.563667,38.281834
1583521669.854850,35.000000,0.000000,4228.717773,4252.307617,4056.923096,4094.358887,4107.179688,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
